date,Panther_retail_Lester,Panther_lodging_Kirk,Panther_office_Clementine,Panther_education_Misty,Panther_education_Violet,Panther_education_Cleopatra,Panther_lodging_Willa,Panther_education_Scarlett,Panther_education_Sophia,Panther_education_Emily,Panther_parking_Mellissa,Panther_education_Mohammad,Panther_lodging_Cora,Panther_education_Edna,Panther_lodging_Kara
2017-04-01 13:00:00,8.7527,148.8787,46.0219,25.845,148.5087,30.2458,64.8125,17.5434,138.4267,112.4217,10.162,139.4819,146.4783,139.0268,196.998
2017-04-01 14:00:00,7.2574,171.9832,43.6584,25.765,155.8701,27.9654,60.8117,18.3435,137.6266,112.0216,11.0421,139.4579,147.4285,133.2257,184.1155
2017-04-01 15:00:00,7.4354,180.5348,42.9763,26.005,154.5898,26.085,60.0116,21.0641,137.6266,120.4232,9.3618,138.0456,144.0278,130.0251,177.9944
2017-04-01 16:00:00,5.091,172.7833,41.9901,25.845,156.5102,25.0448,58.4113,25.3849,137.6266,116.4225,10.562,137.7176,141.1773,126.6244,173.3535
2017-04-01 17:00:00,4.5599,165.6319,44.9037,26.085,154.9099,27.3253,59.1114,27.1852,137.2265,124.424,11.3622,134.0899,142.0774,122.0235,171.5931
2017-04-01 18:00:00,4.5039,167.5323,42.9843,31.206,154.2698,18.2835,60.0116,32.6463,137.2265,123.6239,9.7619,132.6386,141.3773,122.0235,179.7947
2017-04-01 19:00:00,4.2328,166.1821,43.5724,34.8067,147.2284,11.3222,65.4126,36.9871,138.0267,122.8237,10.6421,128.8909,157.2303,126.2244,195.3977
2017-04-01 20:00:00,4.1748,171.3831,45.0037,33.0464,149.4688,11.7223,68.2132,41.9281,143.6277,151.6292,18.1635,131.5794,154.2798,122.0235,202.6391
2017-04-01 21:00:00,3.8787,167.2823,45.2717,26.4851,136.9864,11.6822,69.3134,38.2674,143.2276,169.6327,17.5234,131.2473,156.4302,124.8241,205.5997
2017-04-01 22:00:00,3.0156,168.4825,44.3515,27.3653,136.6664,11.6422,71.0137,27.6453,141.6273,147.6285,19.2037,123.8759,161.6312,107.8208,203.5593
2017-04-01 23:00:00,3.5997,166.8322,42.8773,26.5651,128.9849,11.7223,70.5136,24.5847,141.2273,74.0143,18.2435,105.3503,151.9293,114.6221,184.6756
2017-04-02 00:00:00,2.9006,171.13299999999995,43.1723,26.8852,125.7843,12.3624,70.0135,22.0442,141.6273,72.814,18.1635,100.8264,144.1778,110.0212,191.9571
2017-04-02 01:00:00,2.8516,155.43,46.51,26.8052,127.0645,11.7623,66.0127,21.0641,141.6273,72.414,17.9235,99.9643,140.9272,114.022,182.2352
2017-04-02 02:00:00,2.7685,148.8287,44.7486,26.8852,134.42600000000002,11.6822,64.7125,21.2241,142.0274,72.414,17.2833,100.7354,130.2251,113.0218,167.3923
2017-04-02 03:00:00,2.7295,149.5789,44.3086,26.8852,132.8256,12.8825,63.7123,20.904,142.0274,73.2141,18.3235,100.2383,122.9237,113.822,161.4712
2017-04-02 04:00:00,2.8416,140.7772,47.6882,26.6451,133.7858,11.6822,60.7117,21.3841,142.8276,73.6142,16.8033,100.6614,120.3232,121.6235,156.3102
2017-04-02 05:00:00,2.4695,137.8766,43.8375,26.8852,140.8272,11.6822,62.312,23.1645,143.6277,76.8148,18.0835,99.7382,120.3232,127.6246,148.9487
2017-04-02 06:00:00,2.5575,125.2242,47.6242,26.8052,131.5454,12.7224,60.6117,22.8244,142.8276,94.0181,16.4032,100.8445,113.722,125.4242,153.3096
2017-04-02 07:00:00,2.2124,131.1253,46.752,26.9652,136.6664,12.8025,59.7115,22.1843,138.8268,136.0262,17.8435,94.4592,117.9728,121.6235,143.7077
2017-04-02 08:00:00,2.7845,140.7272,46.1669,27.5253,133.1457,11.2022,53.9104,21.8642,137.6266,150.429,8.7217,94.2462,121.5735,123.0237,151.3892
2017-04-02 09:00:00,2.4525,138.7268,45.5318,30.886,150.109,11.1622,46.9091,24.1447,137.6266,140.8272,10.322,98.9541,119.7231,122.0235,150.6291
2017-04-02 10:00:00,2.3474,139.3769,40.6468,37.2872,159.3908,11.8823,52.4101,26.7052,137.6266,124.0239,9.6819,105.4763,119.7231,123.4238,165.71200000000005
2017-04-02 11:00:00,4.0588,145.278,40.3698,36.8071,164.1917,11.4022,55.0106,28.1654,137.6266,119.223,10.402,107.3097,142.2274,121.0233,167.0322
2017-04-02 12:00:00,3.1076,150.179,42.7002,36.487,163.8716,11.8423,55.0106,30.946,137.6266,110.4213,10.162,109.077,151.9793,119.8231,179.9947
2017-04-02 13:00:00,4.3138,157.6804,45.9228,36.8071,171.5531,12.0023,55.5107,35.2668,137.2265,112.8218,10.0819,113.0268,144.3279,123.4238,181.235
2017-04-02 14:00:00,4.0768,155.0799,41.639,36.8071,184.6756,12.5624,58.5113,41.348,137.6266,112.4217,10.8021,114.8192,149.1788,131.2253,192.5171
2017-04-02 15:00:00,4.8559,174.8838,38.7795,36.8071,183.0753,13.6826,57.4111,42.9483,136.4263,105.6204,11.2822,114.9252,155.53,130.0251,186.676
2017-04-02 16:00:00,4.6209,163.6316,37.7203,36.327,172.8333,16.2831,54.5105,39.2676,137.2265,116.0224,10.7221,113.904,155.9801,122.2236,193.5974
2017-04-02 17:00:00,3.7697,166.4321,35.8439,36.8871,164.8318,19.7638,52.9102,31.366,137.2265,126.4244,12.1624,113.0368,157.8805,123.6239,190.4367
2017-04-02 18:00:00,4.4749,174.4837,37.4032,36.407,166.1121,25.725,54.6105,28.4855,135.6262,122.8237,10.322,114.047,162.3313,116.8226,204.7995
2017-04-02 19:00:00,4.5969,187.7362,41.9701,35.5269,152.3494,28.5255,65.7127,22.5443,131.2253,130.0251,10.162,109.4971,171.3831,113.6219,209.6005
2017-04-02 20:00:00,3.5007,184.7357,47.0161,25.3649,151.3892,22.9644,67.513,17.7634,132.4256,169.2326,19.5238,115.8094,170.3829,112.4217,227.4439
2017-04-02 21:00:00,3.6577,193.7874,46.0009,26.4851,156.5102,30.5659,66.2128,16.4632,135.6262,149.2288,17.7634,116.5505,173.2834,112.6217,233.165
2017-04-02 22:00:00,3.0046,177.8843,45.5518,27.4453,147.5485,22.8444,69.5134,16.6432,132.8256,156.0301,19.2037,105.7744,171.6331,115.4223,224.4833
2017-04-02 23:00:00,3.4887,184.6856,45.0137,26.085,146.5883,22.4443,67.6131,16.1631,134.0259,84.8164,19.1237,104.4652,155.53,111.6215,223.8032
2017-04-03 00:00:00,3.0826,170.1328,44.7766,27.9254,145.308,22.1243,66.9129,16.3032,134.42600000000002,84.0162,17.6034,107.1907,147.6785,112.2217,202.6791
2017-04-03 01:00:00,2.9086,147.3284,41.9391,26.8852,154.9099,21.9642,62.412,16.3231,134.826,82.816,19.1237,104.6282,127.9747,111.4215,182.5952
2017-04-03 02:00:00,2.9376,139.877,43.8695,28.4855,152.9895,22.6844,59.9116,16.3231,135.2261,80.8156,16.8833,103.3879,118.6229,114.022,171.153
2017-04-03 03:00:00,2.8455,135.3761,42.3742,28.9656,153.9497,22.0442,61.1118,16.4632,136.8264,78.4151,17.6034,101.4656,117.6727,113.0218,161.7112
2017-04-03 04:00:00,2.7985,132.1255,44.1795,29.0456,152.0293,23.0444,59.8115,16.3231,136.4263,79.2153,17.5234,101.9817,120.5733,118.4228,161.1511
2017-04-03 05:00:00,2.8656,130.7252,43.9135,28.4855,140.5071,32.2862,59.5115,15.9831,136.0262,82.0158,16.8033,107.9668,130.0751,140.2271,148.7487
2017-04-03 06:00:00,2.3765,139.4269,46.584,27.6853,145.9482,43.7284,57.8112,16.8433,136.4263,116.4225,17.6034,177.9223,124.224,162.0313,149.1088
2017-04-03 07:00:00,2.3335,131.3253,50.1337,27.6053,152.3494,43.8485,60.8117,17.0233,134.826,142.4275,16.4832,185.9769,130.7752,170.4329,165.832
2017-04-03 08:00:00,2.8726,140.02700000000002,62.7001,35.2068,160.351,39.2876,57.7111,17.6634,140.02700000000002,164.8318,11.2022,182.8533,134.92600000000002,175.6339,162.4714
2017-04-03 09:00:00,3.9988,158.9307,61.8969,50.9698,170.2729,39.0475,54.3105,19.7438,144.828,146.4283,8.9617,200.9698,138.1767,192.0371,175.5539
2017-04-03 10:00:00,4.3998,142.5275,67.8261,36.7271,168.3525,37.8873,55.9108,19.6038,146.8283,137.2265,10.322,205.8297,145.128,192.2371,172.2732
2017-04-03 11:00:00,4.3828,148.6787,63.8993,35.2068,172.1932,36.5671,58.5113,20.0639,146.0282,140.02700000000002,10.0819,209.4444,146.7283,203.6393,175.91400000000004
2017-04-03 12:00:00,4.3138,159.6808,64.4714,35.6869,165.792,38.5674,62.012,18.4636,144.828,145.6281,9.6019,211.6448,156.7302,204.4394,182.9553
2017-04-03 13:00:00,4.3688,166.032,66.1338,35.9269,170.2729,41.208,62.9121,18.6236,144.828,139.6269,11.2822,215.1605,153.2796,201.0388,193.7974
2017-04-03 14:00:00,4.872,166.4321,63.6503,45.6088,181.155,38.0474,61.912,18.6236,152.4294,133.2257,10.162,210.1125,163.1315,200.6387,205.8797
2017-04-03 15:00:00,5.424,167.2323,61.6629,36.167,177.6343,34.5667,58.3113,18.3035,153.2296,136.8264,11.7623,204.7395,164.7818,191.0369,191.877
2017-04-03 16:00:00,5.268,181.7851,62.108,37.6873,176.03400000000005,34.8467,61.912,18.9437,152.0294,136.8264,12.6424,202.5391,170.1328,199.2385,198.7183
2017-04-03 17:00:00,4.938,179.6347,55.3847,37.7673,169.9528,35.5669,62.6121,15.9031,148.8287,139.2269,11.8423,194.1795,170.0328,194.4375,205.1196
2017-04-03 18:00:00,4.7569,196.888,49.4525,36.6471,167.3923,26.7251,62.5121,15.583,146.4283,135.2261,11.6822,176.8891,169.0826,175.8339,206.0798
2017-04-03 19:00:00,4.4599,180.2348,43.5584,37.4472,165.1519,21.1241,66.5128,16.0431,144.4279,138.0266,10.402,147.3454,171.9332,164.0317,217.1619
2017-04-03 20:00:00,5.7461,178.3844,41.477,36.6471,164.5117,22.0842,66.8129,16.7032,147.2284,148.0286,19.8438,154.7649,178.0844,153.8297,214.2413
2017-04-03 21:00:00,4.5429,178.5845,41.514,37.3672,166.7522,14.6828,66.1127,16.8632,145.22799999999995,134.0259,18.4836,134.702,181.485,135.026,222.4429
2017-04-03 22:00:00,4.5869,176.384,37.6603,36.8871,166.7522,11.9623,66.2128,16.5432,144.0278,122.0235,18.3235,137.2525,175.8339,121.8235,214.0013
2017-04-03 23:00:00,4.5019,172.7833,40.9719,39.2076,169.9528,11.8423,68.3132,17.1833,144.0278,78.0151,19.6838,108.922,174.4837,126.4244,212.601
2017-04-04 00:00:00,4.2348,174.9338,36.008,38.6474,167.0722,11.8423,66.7129,16.3832,142.8276,77.2149,18.4035,99.9683,161.4812,122.4236,197.7982
2017-04-04 01:00:00,3.6697,144.5779,33.4155,37.7673,161.6312,11.8023,68.1132,15.763,140.8272,75.6146,17.9235,95.7665,155.1299,123.2238,191.4369
2017-04-04 02:00:00,3.2486,139.827,35.5099,39.0475,157.7905,11.8823,67.9131,15.743,140.8272,75.6146,17.9235,99.8323,145.378,123.0237,174.7137
2017-04-04 03:00:00,3.6487,131.3753,34.3926,39.3676,151.3892,11.8023,64.3124,15.583,140.02700000000002,76.0147,16.8033,99.8093,136.4763,121.2234,155.47
2017-04-04 04:00:00,3.6367,122.6237,39.5436,37.6873,156.5102,11.8823,62.7121,15.743,140.8272,76.4147,17.9235,98.375,125.4242,126.2244,154.2698
2017-04-04 05:00:00,3.0996,120.3232,40.2878,37.4472,152.3494,17.7234,62.312,15.2629,140.4271,79.2153,16.1631,105.0563,129.425,135.026,150.7891
2017-04-04 06:00:00,2.8326,126.9245,41.6971,38.7275,149.1488,23.4445,64.6125,15.743,140.8272,97.2188,17.3633,166.02900000000002,125.4242,159.4308,152.7495
2017-04-04 07:00:00,2.5995,129.625,50.9178,39.5276,150.109,29.6857,66.7129,16.7032,141.6273,139.2269,18.0835,168.4955,125.5242,164.2317,158.8306
2017-04-04 08:00:00,2.6625,129.675,55.8588,38.3274,160.671,32.7663,63.0122,20.544,143.2276,146.4283,9.6019,182.7823,134.976,181.6351,173.5135
2017-04-04 09:00:00,3.5847,126.1744,58.4143,41.208,159.0707,31.9262,57.8112,21.1841,149.2288,133.2257,9.6819,196.5849,135.5762,186.636,168.9126
2017-04-04 10:00:00,3.3507,130.4752,60.6057,48.7294,159.7108,33.4465,55.8108,22.7844,153.2296,133.6258,10.0019,209.7805,141.0772,202.4391,176.6341
2017-04-04 11:00:00,4.2028,142.6775,68.3022,33.6865,164.1917,35.6069,56.3109,23.7446,151.6292,131.2253,10.0019,209.6925,147.0784,191.2369,177.8343
2017-04-04 12:00:00,3.3156,155.33,70.2506,34.3266,161.6312,36.0469,63.0122,22.4643,151.2292,132.8256,9.7619,206.982,163.3315,200.2387,182.6753
2017-04-04 13:00:00,3.2346,157.5804,65.7467,40.2478,152.0294,35.4468,68.8133,23.2645,149.2288,137.2265,9.8419,197.9362,156.6302,199.2385,195.5577
2017-04-04 14:00:00,2.1234,156.9803,65.2166,42.7283,152.3494,40.1278,68.2132,23.5845,145.6281,150.029,11.2822,199.4175,150.029,201.8389,188.9965
2017-04-04 15:00:00,2.0504,176.7841,64.3844,34.1666,142.1074,42.8483,71.5138,23.1045,148.4287,167.2323,13.0425,198.8054,160.9311,201.0388,193.0773
2017-04-04 16:00:00,2.1524,179.8847,63.1112,35.1268,152.3494,42.4082,67.8131,18.3035,148.0286,150.029,11.4422,193.7994,167.5323,204.2394,189.4766
2017-04-04 17:00:00,2.1164,179.3846,58.6903,34.9667,155.2299,39.8877,69.7134,16.2231,143.6277,144.4279,12.1624,189.7116,163.6316,198.0382,187.2761
2017-04-04 18:00:00,1.8044,172.8333,50.3387,36.167,155.55,26.9252,71.4138,15.743,141.2273,144.4279,11.0421,161.7442,172.8834,194.8376,202.4791
2017-04-04 19:00:00,1.7833,183.9355,51.633,35.7669,154.2698,24.4847,76.3147,15.743,137.6266,156.0301,15.2829,149.4178,181.7351,161.0311,212.281
2017-04-04 20:00:00,3.4587,187.0361,48.9735,36.6471,154.5898,26.2451,75.2145,16.2231,140.02700000000002,167.2323,20.0039,145.9512,179.6347,162.6314,214.9615
2017-04-04 21:00:00,2.2814,186.736,45.2187,35.0467,154.9099,22.9644,72.814,16.4032,146.0282,180.8349,18.9637,134.0219,176.334,148.8287,220.8026
2017-04-04 22:00:00,1.4903,183.5854,44.2746,36.6471,151.0692,20.0439,74.8144,16.3832,144.4279,140.02700000000002,19.7638,126.9115,167.7324,132.0255,209.5604
2017-04-04 23:00:00,2.0424,176.9341,45.1187,35.7669,151.3892,20.0839,71.0137,17.5034,143.2276,71.2137,17.9235,114.5561,165.882,129.425,203.0392
2017-04-05 00:00:00,1.9184,158.9807,41.284,36.9671,145.9482,20.0039,67.313,16.5432,143.6277,70.8137,18.8036,99.8493,151.4292,124.0239,193.1973
2017-04-05 01:00:00,1.7413,155.8801,41.0859,37.2872,146.9083,20.0839,64.3124,16.5432,140.8272,70.8137,18.8036,96.7757,153.8297,122.6237,191.0369
2017-04-05 02:00:00,1.3713,151.9293,41.505,36.8871,144.988,20.484,63.3122,16.3832,140.8272,70.4136,17.5234,97.9879,139.77700000000002,121.8235,167.6724
2017-04-05 03:00:00,1.4033,139.827,41.173,37.3672,143.3877,20.0439,60.7117,16.8632,140.8272,70.0135,18.5636,93.188,134.476,120.0232,168.1524
2017-04-05 04:00:00,1.4303,132.3255,42.8183,36.9671,152.0293,20.524,60.6117,16.3832,140.8272,70.0135,16.8033,99.1201,129.8751,129.425,154.9099
2017-04-05 05:00:00,1.3403,139.0268,41.45399999999999,36.0069,155.2299,27.2053,60.6117,16.2231,140.4271,74.4144,18.1635,97.7949,134.726,137.6266,149.5489
2017-04-05 06:00:00,1.6393,131.5254,41.365,36.327,157.7905,42.7683,60.1116,17.3434,140.4271,89.6173,17.1233,160.857,124.624,160.631,147.2284
2017-04-05 07:00:00,1.3363,129.0249,46.839,36.7271,154.2698,44.7686,64.5125,16.4032,138.0266,134.826,17.9235,163.7006,130.2251,178.2344,158.1505
2017-04-05 08:00:00,1.3323,137.0765,57.3991,35.6069,159.7108,37.8873,59.8115,19.7438,144.0278,151.2292,10.9621,172.6473,133.0757,184.6356,158.5106
2017-04-05 09:00:00,1.3113,147.8285,61.1178,36.487,169.3127,34.8467,57.4111,21.3441,148.0286,148.0286,9.6019,185.7129,143.2276,196.0378,170.993
2017-04-05 10:00:00,2.2884,143.1776,61.3478,36.487,170.91299999999995,36.6871,60.3116,24.5447,151.6292,141.6273,11.5222,198.8824,140.127,199.6385,175.1538
2017-04-05 11:00:00,1.8784,153.2796,61.6059,36.7271,171.5531,34.2866,61.1118,26.145,135.6262,132.0255,10.162,208.6223,144.5279,202.039,178.5945
2017-04-05 12:00:00,2.4755,167.3823,65.9437,36.9671,179.2346,36.6471,60.9118,29.6657,148.8287,141.2273,10.0819,211.5168,165.3819,201.0388,179.8747
2017-04-05 13:00:00,3.4587,167.4323,63.3912,36.8071,185.3158,39.7677,61.0118,29.9858,155.2299,145.22799999999995,11.5222,222.717,153.2296,199.6385,185.4758
2017-04-05 14:00:00,3.5387,161.1311,65.3896,36.8071,187.8762,35.4068,62.212,30.946,161.6312,141.2273,10.562,214.3284,149.4288,199.2385,185.7558
2017-04-05 15:00:00,4.0128,164.5318,68.5142,34.5667,192.3571,35.5269,64.6125,28.7055,160.0309,142.0274,11.1221,216.4438,159.4308,205.2396,194.1575
2017-04-05 16:00:00,4.0778,173.1334,64.1254,36.247,185.9559,32.8863,63.6123,23.9046,154.8299,133.2257,12.9625,216.1007,167.3823,194.6376,200.6787
2017-04-05 17:00:00,3.9708,181.0349,62.5931,36.407,176.03400000000005,32.6863,62.012,17.6634,149.2288,126.4244,11.6022,205.2876,163.9816,185.0357,196.3179
2017-04-05 18:00:00,3.9708,182.0351,49.3305,36.487,168.3525,25.5249,60.5117,17.6634,144.828,126.4244,10.9621,181.616,180.2848,171.233,215.0415
2017-04-05 19:00:00,2.9216,188.7364,46.774,35.5269,171.5531,18.0035,66.9129,17.6434,136.8264,132.0255,10.402,167.0242,179.9347,157.0303,210.8007
2017-04-05 20:00:00,4.904,173.9836,45.1967,36.407,172.1932,17.5634,74.7144,18.1435,142.0274,138.4267,19.4438,153.5746,178.6345,150.429,205.9998
2017-04-05 21:00:00,3.4147,165.0319,44.2385,36.247,169.3127,15.363,72.2139,18.4636,141.2273,141.2273,19.0437,144.0358,178.9345,140.4271,217.722
2017-04-05 22:00:00,3.3946,171.183,40.8429,36.8071,167.3923,12.7224,70.0135,18.7836,140.4271,129.625,18.1635,142.0454,171.7832,123.8239,209.2404
2017-04-05 23:00:00,3.4057,177.8843,40.9799,35.4468,171.233,12.0823,71.0137,19.5438,139.6269,78.8152,19.9238,137.0824,168.6326,118.4228,213.1611
2017-04-06 00:00:00,2.6555,156.6302,37.4692,36.9671,167.0722,11.9623,65.0126,18.0635,138.4267,75.6146,17.4434,122.5577,153.0795,118.8229,201.959
2017-04-06 01:00:00,2.6695,144.5279,36.8701,38.4074,166.1121,12.0023,63.9123,18.0835,139.6269,75.2145,18.1635,120.6143,144.6279,118.2228,182.2752
2017-04-06 02:00:00,2.9656,151.8293,36.0079,38.0073,167.0722,11.9223,61.3118,17.9034,140.4271,75.2145,18.8836,119.4331,138.7768,120.2232,167.0722
2017-04-06 03:00:00,2.1734,131.5754,36.421,37.9273,169.6327,12.0423,59.6115,18.2435,139.6269,75.6146,17.1233,117.5387,133.3257,115.8224,166.5121
2017-04-06 04:00:00,2.5265,129.9751,36.6281,38.2474,167.3923,12.0023,58.8113,18.2435,139.6269,76.8148,17.9235,117.3217,126.8245,121.2234,161.7112
2017-04-06 05:00:00,2.3565,128.1247,36.117,39.1276,170.91299999999995,15.8831,58.3113,17.7434,140.02700000000002,79.6154,17.6034,120.5983,126.6244,128.0247,151.9093
2017-04-06 06:00:00,2.1954,125.3742,40.0887,38.8875,170.2729,30.5659,59.1114,18.0835,140.4271,106.8206,16.8033,170.4009,117.9227,157.6304,158.9107
2017-04-06 07:00:00,1.8864,124.1739,39.5996,37.7673,167.3923,34.6067,61.1118,18.8636,139.6269,144.0278,18.4035,161.1061,126.9245,165.0319,158.5106
2017-04-06 08:00:00,1.8184,131.0253,50.5508,36.407,168.6726,30.7259,59.0114,18.7236,140.8272,146.8283,9.8419,179.2336,132.9757,179.6347,162.5114
2017-04-06 09:00:00,2.2924,135.4761,58.5663,37.1272,163.8716,37.8073,51.81,25.4249,147.6285,149.2288,10.6421,198.2032,131.8254,187.6362,162.1513
2017-04-06 10:00:00,2.3255,147.1784,62.4031,34.9667,164.8318,32.4463,53.1102,29.1256,150.8291,136.4263,11.5222,215.6906,145.22799999999995,197.2381,169.5127
2017-04-06 11:00:00,2.2534,152.0793,62.8561,35.0467,160.671,30.4859,55.5107,32.6263,144.4279,146.4283,10.6421,211.7369,150.8791,192.8372,174.5537
2017-04-06 12:00:00,2.2074,150.6291,65.8207,26.4851,150.109,36.287,57.8112,30.4059,146.4283,132.8256,12.4024,217.0899,151.7793,201.0388,183.7155
2017-04-06 13:00:00,2.2654,160.0309,63.4072,24.4847,153.3096,30.7259,58.5113,32.4663,151.6292,145.6281,10.322,212.583,153.5296,207.44,180.8349
2017-04-06 14:00:00,2.6975,146.5283,59.6865,25.5249,162.5914,32.2462,56.81100000000001,30.4059,153.6296,134.42600000000002,9.8419,206.7129,151.2792,208.0401,175.0738
2017-04-06 15:00:00,3.1946,159.7308,62.7751,25.4449,158.1105,31.126,57.4111,21.9042,154.4298,129.625,11.6822,200.8448,154.7299,196.0378,166.2721
2017-04-06 16:00:00,2.8365,165.1819,57.6191,25.4449,163.5516,32.9264,57.21100000000001,20.644,156.0301,135.6262,11.0421,207.21,149.2788,191.637,173.4735
2017-04-06 17:00:00,3.0536,168.9826,58.4593,25.1249,158.4306,32.2062,60.4117,18.2235,151.2292,142.4275,11.2022,200.9378,160.58100000000005,187.0361,178.8745
2017-04-06 18:00:00,2.5515,155.68,49.3015,23.4445,158.4306,24.6047,60.2116,17.6034,146.8283,156.8303,11.1221,183.5274,162.1813,165.2319,179.7147
2017-04-06 19:00:00,2.2024,163.6316,47.9813,25.1249,151.3892,20.1639,65.1126,17.4234,141.2273,141.6273,10.562,162.1943,164.1817,148.2286,177.3942
2017-04-06 20:00:00,2.2614,163.2815,46.81100000000001,24.5647,151.7093,19.1637,68.9133,18.5636,144.4279,181.6351,18.2435,156.1931,161.4812,151.6292,183.3554
2017-04-06 21:00:00,1.6153,166.8322,45.4888,25.6049,147.5485,15.2029,66.7129,21.1041,145.22799999999995,162.4313,17.6034,147.7795,162.7814,141.0272,194.3175
2017-04-06 22:00:00,1.4233,157.0803,42.2592,25.6849,148.8287,13.6426,63.3122,21.1241,145.6281,146.4283,18.8036,140.6692,167.4323,124.224,185.5558
2017-04-06 23:00:00,1.2972,160.9311,41.9851,25.845,142.7476,12.9225,63.8123,20.3039,145.22799999999995,73.6142,18.0835,134.945,159.4808,120.4233,191.757
2017-04-07 00:00:00,1.1752,152.4794,39.1715,25.845,144.988,12.1223,65.1126,18.7236,145.6281,72.0139,18.6436,123.9919,147.6285,115.8224,175.5939
2017-04-07 01:00:00,1.1462,147.0284,37.9323,25.925,140.5071,12.0423,63.0122,18.7036,144.828,69.6134,18.5636,117.8298,133.1257,117.2226,157.2703
2017-04-07 02:00:00,1.1652,122.0736,37.8733,26.3251,145.6281,12.0023,58.1112,18.8836,144.0278,70.0135,17.7634,116.2474,128.8749,118.8229,159.7108
2017-04-07 03:00:00,1.1932,119.023,37.3832,25.2049,137.6266,12.1223,57.6111,18.5636,144.4279,70.0135,18.6436,115.9494,119.7231,120.8233,153.8297
2017-04-07 04:00:00,1.1642,117.9227,39.4306,17.0433,138.9068,11.9223,56.0108,18.2235,144.4279,70.4136,17.2833,113.736,118.6229,128.2247,140.5471
2017-04-07 05:00:00,0.5141,120.4733,38.4204,16.9633,141.1472,15.1229,57.111,18.5636,144.0278,72.0139,18.4035,123.8839,116.0724,131.0253,139.86700000000002
2017-04-07 06:00:00,0.7491,124.6741,36.6521,15.363,139.5469,22.0842,54.5105,18.5436,144.0278,82.0158,16.9633,166.5021,118.2728,155.2299,149.1888
2017-04-07 07:00:00,1.3323,128.7748,41.627,14.7228,142.7476,27.7253,55.6107,19.2037,141.2273,154.8299,18.4035,161.2641,134.826,175.4339,148.3486
2017-04-07 08:00:00,1.3293,133.0757,56.1999,14.6428,137.6266,30.1658,52.2101,23.2245,146.8283,173.2334,9.7619,182.1502,132.7256,183.6354,156.2701
2017-04-07 09:00:00,1.3093,139.827,61.0008,20.0039,140.5071,33.2064,52.8102,24.4447,141.2273,177.6343,10.8021,192.6862,143.2276,203.4392,158.6706
2017-04-07 10:00:00,1.2863,134.876,67.7541,27.8454,154.5898,32.8063,54.0104,28.3855,140.8272,184.0355,10.562,193.8944,139.2769,206.2398,162.6714
2017-04-07 11:00:00,1.2752,146.0282,65.4316,28.1654,152.0294,32.0862,58.8113,27.8254,140.8272,160.0309,10.402,194.4795,134.826,215.6416,168.2725
2017-04-07 12:00:00,1.2832,152.3294,64.5055,26.5651,161.6312,32.9264,57.7111,27.3653,146.8283,166.8322,11.3622,197.8202,143.2776,214.2413,157.9105
2017-04-07 13:00:00,1.2812,155.2299,63.4622,21.6842,143.3877,32.4063,60.2116,27.6053,144.4279,171.6331,10.0819,201.5419,150.079,205.6397,164.0317
2017-04-07 14:00:00,1.4153,149.4288,57.8972,22.0842,147.2284,33.7665,63.0122,26.4051,140.8272,146.8283,10.9621,199.3975,147.3784,215.0415,167.2723
2017-04-07 15:00:00,1.4073,152.1293,54.5375,22.1643,149.1488,33.4465,59.2114,18.8636,138.0267,142.8276,11.3622,188.0693,144.3279,210.0405,168.8326
2017-04-07 16:00:00,1.8854,165.782,51.5219,22.3243,152.0293,31.6061,56.7109,16.8033,137.2265,158.4306,12.7224,172.3262,146.2282,190.4367,163.1515
2017-04-07 17:00:00,2.3675,157.1803,45.3057,22.3243,152.9895,30.926,56.0108,16.4632,133.6258,146.4283,11.0421,152.4544,147.0784,178.2344,175.91400000000004
2017-04-07 18:00:00,2.2194,149.7789,43.3104,22.2443,144.3478,18.7236,59.8115,16.6432,129.625,152.0294,10.8021,135.4771,148.9787,175.6339,168.5925
2017-04-07 19:00:00,1.8194,164.6818,42.8653,25.6049,143.7077,11.5222,65.3126,16.3032,129.2249,149.2288,10.6421,117.6777,148.2786,162.0313,176.9542
2017-04-07 20:00:00,1.8864,161.3311,43.4014,25.6049,147.5485,11.6022,66.2128,17.2833,133.6258,168.0324,17.0433,113.729,155.1299,161.6312,181.0749
2017-04-07 21:00:00,1.5623,161.0311,44.4936,25.845,140.1871,11.7623,67.513,17.2833,134.42600000000002,177.6343,18.9637,116.8886,151.6292,155.63,189.5966
2017-04-07 22:00:00,1.1772,161.9313,43.3604,25.0448,131.5454,11.6022,63.2122,17.5834,133.6258,158.8306,17.8435,113.814,146.5783,128.2247,176.9942
2017-04-07 23:00:00,0.6291,151.6292,41.8941,25.765,136.6664,12.0023,64.4124,17.9235,134.4259,71.6138,19.2837,112.3967,148.7287,128.6248,171.7531
2017-04-08 00:00:00,1.2152,161.4812,42.6182,21.7642,128.3448,11.5222,67.8131,16.6232,132.4255,70.8137,17.8435,108.666,147.4285,119.8231,172.3133
2017-04-08 01:00:00,0.6411,152.4294,41.413,17.2833,134.42600000000002,11.6422,67.21300000000001,16.8033,131.6254,71.6138,18.9637,107.6868,138.7268,119.6231,162.8714
2017-04-08 02:00:00,1.3893,142.6275,33.6955,14.8829,133.4658,11.6422,69.0133,16.9633,132.4256,71.6138,17.4434,108.1689,132.1255,120.0232,159.5108
